# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            4.678205177 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1287.356                  -87.943109189                  48.130161811                 430.150729721                -136.073271001
            1288.356                  -88.048770517                  48.167210953                 430.153582804                -136.215981471
            1289.355                  -88.154460588                  48.204260341                 430.156429302                -136.358720929
            1290.355                  -88.260179380                  48.241309973                 430.159269233                -136.501489352
            1291.354                  -88.365926870                  48.278359849                 430.162102619                -136.644286719
            1292.354                  -88.471703036                  48.315409969                 430.164929480                -136.787113005
            1293.353                  -88.577507857                  48.352460333                 430.167749835                -136.929968190
            1294.353                  -88.683341310                  48.389510939                 430.170563704                -137.072852249
            1295.352                  -88.789203374                  48.426561787                 430.173371108                -137.215765161
            1296.352                  -88.895094027                  48.463612877                 430.176172065                -137.358706904
            1297.351                  -89.001013246                  48.500664207                 430.178966597                -137.501677454
            1298.351                  -89.106961011                  48.537715778                 430.181754721                -137.644676789
            1299.350                  -89.212937299                  48.574767589                 430.184536458                -137.787704888
            1300.350                  -89.318942088                  48.611819639                 430.187311828                -137.930761728
            1301.349                  -89.424975357                  48.648871929                 430.190080849                -138.073847286
            1302.349                  -89.531037085                  48.685924456                 430.192843541                -138.216961540
            1303.348                  -89.637127248                  48.722977221                 430.195599923                -138.360104469
            1304.348                  -89.743245827                  48.760030223                 430.198350015                -138.503276049
            1305.347                  -89.849392798                  48.797083461                 430.201093835                -138.646476259
            1306.347                  -89.955568141                  48.834136936                 430.203831403                -138.789705077
            1307.346                  -90.061771835                  48.871190646                 430.206562737                -138.932962481
            1308.346                  -90.168003857                  48.908244591                 430.209287856                -139.076248448
            1309.345                  -90.274264186                  48.945298771                 430.212006780                -139.219562957
            1310.345                  -90.380552801                  48.982353185                 430.214719526                -139.362905985
            1311.344                  -90.486869680                  49.019407832                 430.217426114                -139.506277511
            1312.344                  -90.593214802                  49.056462711                 430.220126562                -139.649677513
            1313.343                  -90.699588146                  49.093517824                 430.222820889                -139.793105969
            1314.343                  -90.805989690                  49.130573167                 430.225509112                -139.936562857
            1315.342                  -90.912419413                  49.167628743                 430.228191251                -140.080048156
            1316.342                  -91.018877294                  49.204684549                 430.230867324                -140.223561842
            1317.341                  -91.125363311                  49.241740585                 430.233537349                -140.367103896
            1318.341                  -91.231877444                  49.278796851                 430.236201345                -140.510674295
            1319.340                  -91.338419672                  49.315853346                 430.238859328                -140.654273018
            1320.340                  -91.444989972                  49.352910070                 430.241511318                -140.797900042
            1321.339                  -91.551588325                  49.389967022                 430.244157333                -140.941555346
            1322.339                  -91.658214709                  49.427024201                 430.246797389                -141.085238910
            1323.338                  -91.764869102                  49.464081608                 430.249431506                -141.228950710
            1324.338                  -91.871551485                  49.501139241                 430.252059700                -141.372690726
            1325.337                  -91.978261836                  49.538197101                 430.254681991                -141.516458937
            1326.337                  -92.085000134                  49.575255186                 430.257298394                -141.660255320
            1327.336                  -92.191766359                  49.612313496                 430.259908928                -141.804079854
            1328.336                  -92.298560488                  49.649372030                 430.262513611                -141.947932519
            1329.335                  -92.405382503                  49.686430789                 430.265112459                -142.091813292
            1330.335                  -92.512232381                  49.723489772                 430.267705491                -142.235722153
            1331.334                  -92.619110103                  49.760548977                 430.270292723                -142.379659080
            1332.334                  -92.726015646                  49.797608405                 430.272874172                -142.523624052
            1333.333                  -92.832948991                  49.834668056                 430.275449857                -142.667617047
            1334.333                  -92.939910118                  49.871727927                 430.278019794                -142.811638045
            1335.332                  -93.046899004                  49.908788020                 430.280583999                -142.955687024
            1336.332                  -93.153915630                  49.945848334                 430.283142491                -143.099763964
            1337.331                  -93.260959976                  49.982908867                 430.285695286                -143.243868843
            1338.331                  -93.368032019                  50.019969621                 430.288242401                -143.388001640
            1339.330                  -93.475131741                  50.057030593                 430.290783853                -143.532162334
            1340.330                  -93.582259120                  50.094091784                 430.293319658                -143.676350904
            1341.329                  -93.689414137                  50.131153193                 430.295849833                -143.820567330
            1342.329                  -93.796596770                  50.168214820                 430.298374395                -143.964811590
            1343.328                  -93.903806999                  50.205276664                 430.300893360                -144.109083663
            1344.328                  -94.011044804                  50.242338725                 430.303406745                -144.253383529
            1345.327                  -94.118310165                  50.279401002                 430.305914567                -144.397711167
            1346.327                  -94.225603061                  50.316463495                 430.308416841                -144.542066556
            1347.326                  -94.332923472                  50.353526203                 430.310913584                -144.686449674
            1348.326                  -94.440271377                  50.390589126                 430.313404813                -144.830860503
            1349.325                  -94.547646757                  50.427652263                 430.315890543                -144.975299020
            1350.325                  -94.655049591                  50.464715614                 430.318370790                -145.119765205
            1351.324                  -94.762479859                  50.501779179                 430.320845571                -145.264259038
            1352.324                  -94.869937541                  50.538842956                 430.323314902                -145.408780497
            1353.323                  -94.977422618                  50.575906946                 430.325778799                -145.553329563
            1354.323                  -95.084935067                  50.612971148                 430.328237277                -145.697906215
            1355.322                  -95.192474871                  50.650035561                 430.330690353                -145.842510432
            1356.322                  -95.300042008                  50.687100185                 430.333138042                -145.987142194
            1357.321                  -95.407636459                  50.724165020                 430.335580360                -146.131801480
            1358.321                  -95.515258204                  50.761230066                 430.338017322                -146.276488270
            1359.320                  -95.622907223                  50.798295320                 430.340448945                -146.421202543
            1360.320                  -95.730583495                  50.835360784                 430.342875244                -146.565944280
            1361.319                  -95.838287002                  50.872426457                 430.345296234                -146.710713459
            1362.319                  -95.946017723                  50.909492338                 430.347711930                -146.855510061
            1363.318                  -96.053775638                  50.946558427                 430.350122349                -147.000334065
            1364.318                  -96.161560728                  50.983624723                 430.352527506                -147.145185451
            1365.317                  -96.269372973                  51.020691226                 430.354927415                -147.290064199
            1366.317                  -96.377212353                  51.057757936                 430.357322093                -147.434970289
            1367.316                  -96.485078848                  51.094824852                 430.359711553                -147.579903700
            1368.316                  -96.592972439                  51.131891973                 430.362095812                -147.724864412
            1369.315                  -96.700893107                  51.168959299                 430.364474884                -147.869852406
            1370.315                  -96.808840831                  51.206026831                 430.366848785                -148.014867661
            1371.314                  -96.916815591                  51.243094566                 430.369217529                -148.159910157
            1372.314                  -97.024817369                  51.280162505                 430.371581131                -148.304979874
            1373.313                  -97.132846145                  51.317230647                 430.373939607                -148.450076793
            1374.313                  -97.240901900                  51.354298993                 430.376292970                -148.595200893
            1375.312                  -97.348984613                  51.391367541                 430.378641236                -148.740352154
            1376.312                  -97.457094266                  51.428436291                 430.380984420                -148.885530556
            1377.311                  -97.565230838                  51.465505242                 430.383322535                -149.030736080
            1378.311                  -97.673394312                  51.502574395                 430.385655597                -149.175968706
            1379.310                  -97.781584666                  51.539643748                 430.387983620                -149.321228414
            1380.310                  -97.889801882                  51.576713302                 430.390306618                -149.466515185
            1381.309                  -97.998045942                  51.613783056                 430.392624607                -149.611828997
            1382.309                  -98.106316824                  51.650853009                 430.394937599                -149.757169833
            1383.308                  -98.214614510                  51.687923161                 430.397245611                -149.902537671
            1384.308                  -98.322938982                  51.724993511                 430.399548655                -150.047932493
            1385.307                  -98.431290219                  51.762064060                 430.401846747                -150.193354279
            1386.307                  -98.539668202                  51.799134806                 430.404139900                -150.338803009
            1387.306                  -98.648072913                  51.836205750                 430.406428128                -150.484278663
            1388.306                  -98.756504332                  51.873276891                 430.408711446                -150.629781223
            1389.305                  -98.864962441                  51.910348228                 430.410989868                -150.775310669
            1390.305                  -98.973447219                  51.947419761                 430.413263407                -150.920866980
            1391.304                  -99.081958649                  51.984491490                 430.415532077                -151.066450138
            1392.304                  -99.190496710                  52.021563414                 430.417795893                -151.212060124
            1393.303                  -99.299061385                  52.058635532                 430.420054868                -151.357696917
            1394.303                  -99.407652653                  52.095707845                 430.422309016                -151.503360499
            1395.302                  -99.516270497                  52.132780352                 430.424558350                -151.649050850
            1396.302                  -99.624914898                  52.169853053                 430.426802885                -151.794767951
            1397.301                  -99.733585835                  52.206925947                 430.429042633                -151.940511782
            1398.301                  -99.842283292                  52.243999033                 430.431277610                -152.086282325
            1399.300                  -99.951007248                  52.281072312                 430.433507827                -152.232079559
            1400.300                 -100.059757685                  52.318145782                 430.435733298                -152.377903467
            1401.299                 -100.168534584                  52.355219444                 430.437954038                -152.523754028
            1402.299                 -100.277337927                  52.392293297                 430.440170059                -152.669631224
            1403.298                 -100.386167694                  52.429367341                 430.442381374                -152.815535035
            1404.298                 -100.495023868                  52.466441575                 430.444587998                -152.961465443
            1405.297                 -100.603906429                  52.503515999                 430.446789943                -153.107422428
            1406.297                 -100.712815359                  52.540590612                 430.448987222                -153.253405971
            1407.296                 -100.821750639                  52.577665414                 430.451179849                -153.399416053
            1408.296                 -100.930712250                  52.614740405                 430.453367836                -153.545452656
            1409.295                 -101.039700175                  52.651815585                 430.455551197                -153.691515760
            1410.295                 -101.148714394                  52.688890952                 430.457729945                -153.837605346
            1411.294                 -101.257754889                  52.725966506                 430.459904092                -153.983721396
            1412.294                 -101.366821642                  52.763042248                 430.462073652                -154.129863890
            1413.293                 -101.475914634                  52.800118176                 430.464238638                -154.276032810
